espn_athlete_id,player_name,team,status,injury_type,injury_location,injury_side,return_date,short_comment,long_comment,reported_at,fetched_at_utc,source_name
637576,Ventrell Miller,JAX,Active,,,,,"Miller logged 10 tackles (seven solo), including 1.0 sacks, and one forced fumble during Sunday's 34-10 win over the Browns.","The Jaguars defense looked good in Sunday's regular-season opener, and Miller was a big reason why. He punched the ball out of KC Concepcion's hands early in the second quarter, leading to a 14-yard touchdown pass from Trevor Lawrence to Brenton Strange five plays later. Miller added a four-yard sack on Deshaun Watson on the final play of the third quarter, which was the first sack of Miller's NFL career. The 2023 fourth-rounder split his time evenly between defense and special teams last year, but Miller should see more work on the first-team defense in 2026 following Devin Lloyd's departure in the offseason to the Panthers on a three-year, $42 million contract.",2026-09-15 20:40:00,2026-09-24 20:43:54.399981,espn
-2013982,Felix Anudike-Uzomah,KC,Active,,,,,,,2026-09-24 15:59:00,2026-09-24 20:43:54.399981,espn
-2013012,L'Jarius Sneed,KC,Questionable,Knee,Leg,Not Specified,2026-09-27,questionable,questionable,2026-09-23 15:57:00,2026-09-24 20:43:54.399981,espn
-2012996,Chris Jones,KC,Questionable,Calf,Leg,Not Specified,2026-09-27,questionable,questionable,2026-09-23 15:56:00,2026-09-24 20:43:54.399981,espn
638798,Jalen Royals,KC,Active,,,,,Royals caught both of his targets for six yards and a touchdown while logging two tackles on kick coverage in Sunday's 33-30 overtime win against the Colts.,Royals made an impact on his 12 offensive snaps and seven special-teams snaps. The wide receiver scored the Chiefs' last touchdown of the game midway through the third quarter on a 1-yard pass. The fourth-round rookie may see an uptick in usage if coach Andy Reid finds new ways to use the speedy young player as the season develops.,2026-09-22 23:26:00,2026-09-24 20:43:54.399981,espn
638722,Jaden Hicks,KC,Active,,,,,Hicks logged 10 tackles (five solo) during the Chiefs' 33-30 overtime win over the Colts on Sunday.,"Hicks drew the start at safety alongside Alohi Gilman for a second consecutive week due to the absence of Chamarri Conner (knee). Hicks played every single defensive snap while logging a career-high 10 tackles, with his prior career best being five stops. Hicks will continue to operate in an elevated role in the Chiefs' secondary for as long as Conner is sidelined.",2026-09-22 20:20:00,2026-09-24 20:43:54.399981,espn
638716,Nick Bolton,KC,Active,,,,,Bolton registered 13 tackles (six solo) during the Chiefs' 33-30 overtime win over the Colts on Sunday.,"Bolton was one of four Chiefs players to play all 65 defensive snaps during Sunday's OT win, with the sixth-year pro also playing seven snaps on special teams. It was the 24th time in Bolton's NFL career that he recorded double-digit tackles, and his 13 takedowns were his most in a game since Week 3 of the 2025 season against the Giants (14). Bolton is up to 17 combined tackles through two regular-season games and will look to stay busy in a Week 3 road tilt against the Dolphins on Sept. 27.",2026-09-22 20:12:00,2026-09-24 20:43:54.399981,espn
638685,Cyrus Allen,KC,Active,,,,,Allen logged three offensive snaps and three special-teams snaps in Sunday's 33-30 overtime win against the Colts.,"Allen struggled to get on the field despite being listed as the Chiefs' No. 4 wide receiver. The Chiefs are utilizing more 12-personnel packages with Travis Kelce and Noah Gray as it leans into a revamped ground attack spearheaded by reigning Super Bowl MVP Kenneth Walker. That's led to sparse opportunities for Allen through two games, though he could be featured more as the season continues.",2026-09-22 19:21:00,2026-09-24 20:43:54.399981,espn
638623,Noah Gray,KC,Active,,,,,Grey played 40 offensive snaps and 10 special-teams snaps in Sunday's 33-30 overtime win against the Colts.,"Gray started alongside Travis Kelce, playing 50 percent of the Chiefs' offensive snaps in the overtime contest. Gray assisted in blocking for Super Bowl MVP Kenneth Walker and was also a meaningful part of the special-teams unit, although he failed to corral his only target.",2026-09-21 23:22:00,2026-09-24 20:43:54.399981,espn
638621,Tyquan Thornton,KC,Active,,,,,Thornton caught all four of his targets for 86 yards in Sunday's 33-30 overtime win against the Colts.,"Thornton and quarterback Patrick Mahomes had struggled to get on the same page at times last season. However, the duo's chemistry was in fine form Sunday, as Thornton made up for a quiet Week 1. The wide receiver played 47 of the Chiefs' 80 offensive snaps in Sunday's overtime win and could continue carving out a larger role in coming weeks.",2026-09-21 23:21:00,2026-09-24 20:43:54.399981,espn
638520,Harrison Butker,KC,Active,,,,,Butker went 4-for-5 on field-goal attempts and made all three of his PATs in Sunday night's 33-30 overtime win against the Colts.,"Butker was a busy man versus Indianapolis, making field-goal tries from 46, 28, 31 and 40 yards in the victory, the last of which was a game-winner in overtime. The kicker's lone miss of the day came in the second quarter when he pushed a 51-yard attempt wide left. Through two contests, Butker has looked as good as always, converting five of six field-goal attempts, and he'll look to add his first make from 50-plus yards in Week 3 versus Miami.",2026-09-21 18:43:00,2026-09-24 20:43:54.399981,espn
638450,Emmett Johnson,KC,Active,,,,,"Coach Andy Reid said Monday that Johnson could carve out a bigger role on offense as the season goes along, Charles Goldman of AtoZSports.com reports.","""As it goes on, I think you get a nice balance between those two (Johnson and Kenneth Walker), and it keeps them even fresher as the season goes on,"" Reid said. Johnson handled just four touches on offense in Sunday night's overtime win against the Colts, but he turned them into 35 yards and has looked like a legitimate playmaker two weeks into the 2026 campaign. He's solidified himself as one of the premier fantasy bench stashes at running back behind Walker.",2026-09-21 13:05:00,2026-09-24 20:43:54.399981,espn
638430,Xavier Worthy,KC,Active,,,,,Worthy brought in five of seven targets for 25 yards and a touchdown in the Chiefs' 33-30 overtime win over the Colts on Sunday night.,"Worthy finished third in receptions and targets on the night for the Chiefs, but he was fifth in receiving yards and well behind fourth-place Kenneth Walker's 61 yards. However, Worthy was able to salvage his fantasy line against Indianapolis with a one-yard touchdown reception late in the second quarter. The speedster saw Tyquan Thornton vulture some downfield targets Sunday night, and Worthy is now averaging a tiny 5.4 yards per catch over his first eight receptions of the new season. The 2024 first-round pick will look to break through downfield in a Week 3 road matchup against the Dolphins' vulnerable defense.",2026-09-21 00:07:00,2026-09-24 20:43:54.399981,espn
638429,Travis Kelce,KC,Active,,,,,Kelce secured nine of 11 targets for 101 yards and one touchdown in the Chiefs' 33-30 overtime win over the Colts on Sunday night.,"Patrick Mahomes was in vintage form Sunday night, and Kelce unsurprisingly was a big reason why. The legendary duo was in sync throughout the night, and it helped Kelce to team-high figures in receptions, receiving yards and targets. The veteran tight end has posted a combined 12-172-1 line on 16 targets over his first two games, making him a top option at his position in all formats as a tantalizing Week 3 road matchup against the Dolphins approaches next Sunday.",2026-09-21 00:02:00,2026-09-24 20:43:54.399981,espn
638428,Rashee Rice,KC,Active,,,,,Rice brought in four of six targets for 83 yards in the Chiefs' 33-30 overtime win over the Colts on Sunday night.,"Rice finished with the Chiefs' third-highest receiving yardage total  and turned in a 31-yard grab along the way. The 2023 second-round pick's boost in production was a welcome sight for fantasy managers after he'd managed a 2-19-1 line in Week 1, and given Patrick Mahomes already looks close to full health after last December's season-ending knee injury, Rice's outlook as Kansas City's No. 1 receiver should only get brighter as the season unfolds. Rice and the rest of the Chiefs' offense is in a premium spot in Week 3, as they'll pay a visit to the winless Dolphins next Sunday.",2026-09-20 23:59:00,2026-09-24 20:43:54.399981,espn
638427,Patrick Mahomes,KC,Active,,,,,Mahomes completed 32 of 47 passes for 382 yards with three touchdowns and no interceptions while rushing twice for 17 yards in the Chiefs' 33-30 overtime win over the Colts on Sunday night.,"Mahomes put together a pristine final line that saw the multi-time MVP generate elite numbers while connecting with seven different targets. Two of Mahomes' most trusted options Sunday night were tight end Travis Kelce and running back Kenneth Walker, but he also recorded a total of 13 completions to wideouts Rashee Rice, Tyquan Thornton and Xavier Worthy, the latter who was also on the receiving end of one of Mahomes' three scoring strikes. The other two TD tosses went to Travis Kelce (13 yards) and Jalen Royals (one yard), and Mahomes' passing yardage total was his highest regular-season tally since Week 7 of the 2023 season. Mahomes will be teed up for another potentially rewarding performance when the Chiefs visit the winless Dolphins next Sunday.",2026-09-20 23:33:00,2026-09-24 20:43:54.399981,espn
638426,Kenneth Walker III,KC,Active,,,,,Walker rushed 24 times for 117 yards and brought in six of 10 targets for 61 yards in the Chiefs' 33-30 overtime win over the Colts on Sunday night.,"Walker had a tall order in front of him in terms of matching his spectacular Chiefs debut against the Broncos on Monday night, but the offseason addition was able to make up for a lower rushing total by putting together a stellar showing as a receiver that included a clutch 22-yard reception on Kansas City's game-winning drive. Walker wasn't shabby on the ground by any stretch, either, and he's quickly amassed 290 rushing yards and his 60-yard touchdown in Week 1 as a runner while also offering plenty of value as a pass catcher with a 9-79-1 line on 16 targets. Walker's workhorse usage underscores how integral he is to the team's offensive plans, making him an elite option in all formats for a Week 3 road matchup against a highly beatable Dolphins defense next Sunday.",2026-09-20 23:26:00,2026-09-24 20:43:54.399981,espn
638326,Mansoor Delane,KC,Active,,,,,Delane (shoulder) is active for Sunday's game against the Colts.,"Delane suffered a shoulder injury during the Chiefs' Week 1 win over the Broncos, but he did enough during the week and Sunday's pregame warmups to be cleared to play against Indianapolis. If Delane suffers a setback against Indianapolis, then Kristian Fulton would likely enter the game at outside corner.",2026-09-20 18:11:00,2026-09-24 20:43:54.399981,espn
637728,Cooper McDonald,KC,Injured Reserve,Knee,Leg,Not Specified,2026-10-25,The Chiefs placed McDonald (knee) on injured reserve Wednesday.,"McDonald will now be forced to miss at least four games after sustaining a knee injury during Monday's win over the Broncos. Ashton Gillotte, R Mason Thomas and Jack Pyburn should be in line for increased playing time in McDonald's absence.",2026-09-16 19:38:00,2026-09-24 20:43:54.399981,espn
637540,Nikko Remigio,KC,Active,,,,,Remigio returned two punts for seven yards and three kicks for 78 yards during Monday's 31-10 win versus the Broncos.,"Remigio did not log any snaps on offense in Week 1, but he held his own in the return game. He figures to play a similar role come Sunday night, when Kansas City is set to host the Colts.",2026-09-15 19:25:00,2026-09-24 20:43:54.399981,espn
637539,Jake Briningstool,KC,Active,,,,,Briningstool caught his only target for nine yards and made two tackles in Monday night's 31-10 win over the Broncos.,"Briningstool played 13 of 69 offensive snaps primarily as a blocker for Kenneth Walker. The tight end's bigger role came on special teams, where he played 20 snaps and made a tackle in kick coverage and punt coverage. Briningstool's success comes after No. 4 tight end Jared Wiley was inactive as a healthy scratch, further showing Briningstool's place on the tight end totem pole.",2026-09-15 19:24:00,2026-09-24 20:43:54.399981,espn
